RECORDID,DAM_NAME,OTHER_DAM_NAME,DAM_FORMER_NAME,STATEID,NIDID,LONGITUDE,LATITUDE,SECTION,COUNTY,RIVER,CITY,DISTANCE,OWNER_NAME,OWNER_TYPE,DAM_DESIGNER,PRIVATE_DAM,DAM_TYPE,CORE,FOUNDATION,PURPOSES,YEAR_COMPLETED,YEAR_MODIFIED,DAM_LENGTH,DAM_HEIGHT,STRUCTURAL_HEIGHT,HYDRAULIC_HEIGHT,NID_HEIGHT,MAX_DISCHARGE,MAX_STORAGE,NORMAL_STORAGE,NID_STORAGE,SURFACE_AREA,DRAINAGE_AREA,HAZARD,EAP,INSPECTION_DATE,INSPECTION_FREQUENCY,STATE_REG_DAM,STATE_REG_AGENCY,SPILLWAY_TYPE,SPILLWAY_WIDTH,OUTLET_GATES,VOLUME,NUMBER_OF_LOCKS,LENGTH_OF_LOCKS,WIDTH_OF_LOCKS,FED_FUNDING,FED_DESIGN,FED_CONSTRUCTION,FED_REGULATORY,FED_INSPECTION,FED_OPERATION,FED_OWNER,FED_OTHER,SOURCE_AGENCY,STATE,SUBMIT_DATE,URL_ADDRESS,CONG_NAME,PARTY,CONG_DIST,OTHERSTRUCTUREID,NUMSEPARATESTRUCTURES,PERMITTINGAUTHORITY,INSPECTIONAUTHORITY,ENFORCEMENTAUTHORITY,JURISDICTIONALDAM,EAP_LAST_REV_DATE
5434,MARTINEZ,MOUNTAIN VIEW,,,CA10168,-122.1085497,38.01059291,"NO BLM DATA S.--,T.2N,R.2W",CONTRA COSTA,"PACHECO CREEK OS, TR SACRAMENTO RIV",,0,RECLAMATION,F,,N,RE,,,S,1947,,1200,44,57,42,57,272,296,268,296,14,0,H,Y,4/14/2016,1,N,,C,0,,195000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,,DOI BR,CA,02-JUL-18,,Mike Thompson (D),D,CA05,,0,N,N,N,N,25-APR-17
5435,MCGINTY,,,,CA10169,-120.5181,41.7986,,,,,0,,X,,N,,,,,1970,,0,23,0,0,23,0,0,639,639,0,0,L,N,,0,N,,,0,,0,0,0,0,,,,,,,,,DOI BIA,CA,04-OCT-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,
5436,MONTICELLO,LAKE BERRYESSA,,,CA10170,-122.1043,38.5134,"S29, T8N, R2W",NAPA,PUTAH CREEK,,0,RECLAMATION,F,,N,CNVA,,,IS,1957,,1023,255,304,273,304,0,1902086,1602278,1902086,20700,576,H,Y,10/11/2017,1,N,,U,0,,326000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,,DOI BR,CA,02-JUL-18,,Mike Thompson (D),D,CA05,,0,N,N,N,N,15-MAR-17
5437,O'NEILL FOREBAY,,,,CA10171,-121.042,37.0881,,MERCED,SAN LUIS CREEK,VOLTA,6,RECLAMATION,F,,N,RE,A,RK,H,1967,1992 SFE,14300,88,88,61,88,3250,64800,56430,64800,2250,18,H,Y,5/9/2017,1,N,,U,36,,2877000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Jim Costa (D),D,CA16,,1,N,N,N,N,11-MAY-17
5438,O'NEILL FOREBAY DIKE,,,,CA10171,-121.057,37.1086,,MERCED,SAN LUIS CREEK OS,VOLTA,6,RECLAMATION,F,,N,RE,A,RK,H,1966,,1120,16,16,8,16,0,64800,56430,64800,2250,0,L,Y,5/9/2017,1,N,,N,0,,30000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Jim Costa (D),D,CA16,S001,0,N,N,N,N,11-MAY-17
5439,NIMBUS,,,,CA10174,-121.2197,38.6362,,SACRAMENTO,AMERICAN RIVER,FAIR OAKS,3,RECLAMATION,F,,N,CNPG,A,RK,FHIR,1955,,1093,87,87,47,87,300000,8800,8800,8800,540,1898,H,Y,10/11/2017,1,N,,C,720,,121100,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Ami Bera (D),D,CA07,,0,N,N,N,N,15-MAR-17
5440,ORTEGA,,,,CA10176,-119.5922,34.4318,"S15, T4N, R26W",SANTA BARBARA,"SANTA YNEZ RIVER OS, PICAY CREEK",,0,RECLAMATION,F,,N,RE,,,S,1956,,430,119,131,21,131,0,59,59,59,3,0,H,Y,,1,N,,U,0,,146000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,,DOI BR,CA,02-JUL-18,,Salud O. Carbajal (D),D,CA24,,0,N,N,N,N,18-APR-17
5441,PROCTOR CREEK,BALD MOUNTAIN,,,CA10178,-121.392,40.875,,SHASTA,OFFSTREAM,,0,U.S. FOREST SERVICE,F,,N,RE,X,U,CRS,1956,,2500,12,0,0,12,0,0,396,396,0,0,U,N,,0,N,,U,0,,0,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,
5442,PROSSER CREEK,,,,CA10179,-120.1386,39.3789,"S30, T18N, R17E",NEVADA,PROSSER CREEK,,0,RECLAMATION,F,,N,RE,,,S,1962,2005 SH,1830,133,163,132,163,0,41220,29840,41220,734,50,H,Y,,1,N,,U,0,,1804000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,,DOI BR,CA,02-JUL-18,,Tom McClintock (R),R,CA04,,0,N,N,N,N,04-MAY-17
5443,PUTAH DIVERSION,LAKE SOLANO,,,CA10180,-122.0047,38.4937,"S32, T8N, R1W",SOLANO,PUTAH CREEK,,0,RECLAMATION,F,,N,CNPG,,,S,1957,,910,16,29,23,29,0,720,720,720,110,40,L,NR,,6,N,,U,0,,25000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,,DOI BR,CA,02-JUL-18,,John Garamendi (D),D,CA03,,0,N,N,N,N,
5444,RED BLUFF DIVERSION,,,,CA10181,-122.2023731,40.1535192,,TEHAMA,SACRAMENTO RIVER,RED BLUFF,2,RECLAMATION,F,,N,CNPGRE,A,RK,I,1963,,752,52,52,29,52,100000,4170,3920,4170,500,2935,L,NR,,6,N,,C,660,,260000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Doug LaMalfa (R),R,CA01,,2,N,N,N,N,
5445,RED BLUFF DIVERSION DIKE 1,,,,CA10181,-122.204,40.1559,,TEHAMA,SACRAMENTO RIVER,RED BLUFF,2,RECLAMATION,F,,N,RE,A,RK,I,1963,,4500,15,0,0,15,0,4170,3920,4170,0,0,L,NR,4/13/2012,6,N,,N,0,,130800,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Doug LaMalfa (R),R,CA01,S001,0,N,N,N,N,
5446,RED BLUFF DIVERSION DIKE 2,,,,CA10181,-122.2034,40.1515,,TEHAMA,SACRAMENTO RIVER,RED BLUFF,2,RECLAMATION,F,,N,RE,A,RK,I,1963,,600,15,0,0,15,0,4170,3920,4170,0,0,L,NR,4/13/2012,6,N,,N,0,,65500,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Doug LaMalfa (R),R,CA01,S002,0,N,N,N,N,
5447,SAN JACINTO,,,,CA10182,-116.992,33.797,,RIVERSIDE,SAN JACINTO RIVER,,0,U.S. BUREAU OF RECLAMATION,F,,N,RE,X,U,,1947,,10120,22,0,22,22,0,0,1400,1400,0,0,U,N,,0,N,,U,0,,0,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Raul Ruiz (D),D,CA36,,0,N,N,N,N,
5448,B. F. SISK,B F SISK,,,CA10183,-121.0745,37.0582,"NO BLM DATA S.--,T.10S,R.8E",MERCED,SAN LUIS CREEK,,0,RECLAMATION,F,,N,RE,,,HIRS,1967,,18600,305,382,305,382,0,2094900,2094900,2094900,13000,83,H,Y,5/9/2017,1,N,,U,0,,77670000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,,DOI BR,CA,02-JUL-18,,Jim Costa (D),D,CA16,,1,N,N,N,N,11-MAY-17
5449,B. F. SISK DIKE,SAN LUIS DIKE,,,CA10183,-121.0963,37.0802,NO BLM DATA,MERCED,SAN LUIS CREEK,LOS BANOS,12,RECLAMATION,F,,N,RE,A,RK,HIR,1967,,300,30,30,17,30,0,2063510,0,2063510,12770,0,H,Y,5/9/2017,1,N,,N,0,,11100,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Jim Costa (D),D,CA16,S001,0,N,N,N,N,11-MAY-17
5450,SENATOR WASH,,,,CA10185,-114.4783,32.91,"S32, T15S, R24E",IMPERIAL,SENATOR WASH,,0,RECLAMATION,F,,N,RE,,,S,1966,1992 OH,2342,84,94,84,94,0,17766,9144,17766,470,21,H,Y,6/29/2017,1,N,,U,0,,1248000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,,DOI BR,CA,02-JUL-18,,Juan Vargas (D),D,CA51,,2,N,N,N,N,24-AUG-17
5451,SENATOR WASH NORTH DIKE,,,,CA10185,-114.4847,32.9163,,IMPERIAL,SENATOR WASH - OFFSTREAM,NONE,0,RECLAMATION,F,,N,RE,A,RK,HO,1966,,613,64.2,64,51,64.2,0,17766,9144,17766,515,21,H,Y,6/29/2017,1,N,,N,0,,79000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Juan Vargas (D),D,CA51,S001,0,N,N,N,N,24-AUG-17
5452,SENATOR WASH SQUAW LAKE DIKE,,,,CA10185,-114.4778,32.9043,,IMPERIAL,SENATOR WASH - OFFSTREAM,NONE,0,RECLAMATION,F,,N,RE,A,RK,HO,1966,,3795,95.3,95,78,95.3,0,17766,9144,17766,515,21,H,Y,6/29/2017,1,N,,N,0,,950000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Juan Vargas (D),D,CA51,S002,0,N,N,N,N,24-AUG-17
5453,SHASTA,,,,CA10186,-122.4192,40.7186,,SHASTA,SACRAMENTO RIVER,REDDING,9,RECLAMATION,F,,N,CNPG,A,RK,HINRS,1945,,3460,602,602,526,602,250000,4661860,4552090,4661860,29743,6665,H,Y,10/13/2016,1,N,,C,330,,8430000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,12-DEC-16
5454,SPRING CREEK DEBRIS,,,,CA10190,-122.474,40.6296,"S18, T32N, R5W",SHASTA,SPRING CREEK,NONE,0,RECLAMATION,F,,N,RE,A,RK,DO,1964,,1110,196,196,184,196,5260,7286,5874,7286,87,16,H,Y,10/13/2016,1,N,,U,25,,1891300,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,12-DEC-16
5455,STAMPEDE,,,,CA10192,-120.1039,39.4751,"S28, T19N, R17E",SIERRA,LITTLE TRUCKEE RIVER,,0,RECLAMATION,F,,N,RE,,,IRS,1970,,1511,226,239,225,239,0,280100,226500,280100,3450,135,H,Y,,1,N,,U,0,,4517000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,,DOI BR,CA,02-JUL-18,,Doug LaMalfa (R),R,CA01,,1,N,N,N,N,04-MAY-17
5456,STAMPEDE DIKE,,,,CA10192,-120.1104,39.4704,,SIERRA,LITTLE TRUCKEE RIVER,TRUCKEE,14,RECLAMATION,F,,N,RE,A,RK,CFR,1970,,1449,85,85,78,85,0,280100,226500,280100,3450,135,H,Y,,1,N,,N,0,,388000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Doug LaMalfa (R),R,CA01,S001,0,N,N,N,N,04-MAY-17
5457,STONY GORGE,,,,CA10194,-122.5325,39.5864,"S16, T20N, R6W",GLENN,STONY CREEK,,0,RECLAMATION,F,,N,CBCNOT,,,S,1928,1985 SH; 2009 E,868,119,151,131,151,0,58500,50380,58500,1280,197,H,Y,10/20/2015,1,N,,U,0,,43100,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,,DOI BR,CA,02-JUL-18,,John Garamendi (D),D,CA03,,0,N,N,N,N,12-DEC-16
5458,TERMINAL,TERMINAL SOUTH DIKE,,,CA10195,-122.1586,38.2191,,SOLANO,GREEN VALLEY OS,NONE,0,RECLAMATION,F,,N,RE,A,RK,I,1958,,500,24,28,21,28,0,119,119,119,0,0,L,NR,12/20/2013,6,N,,N,0,,58000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,John Garamendi (D),D,CA03,,1,N,N,N,N,
5459,TERMINAL NORTHEAST AUXILIARY DAM,TERMINAL; NORTHEAST DAM,,,CA10195,-122.1594,38.2216,,SOLANO,GREEN VALLEY OS,NONE,0,RECLAMATION,F,,N,RE,A,RK,I,1959,,870,28,24,19,28,0,119,119,119,11,1,L,NR,,6,N,,N,0,,45000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,John Garamendi (D),D,CA03,S001,0,N,N,N,N,
5460,TRINITY,CLAIR ENGLE LAKE,,,CA10196,-122.7622,40.8011,"S15, T34N, R8W",TRINITY,TRINITY RIVER,,0,RECLAMATION,F,,N,RE,,,HIR,1962,,2450,458,538,458,538,0,2760870,2447650,2760870,16535,692,H,Y,10/7/2016,1,N,,U,0,,29410000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,,DOI BR,CA,02-JUL-18,,Jared Huffman (D),D,CA02,,0,N,N,N,N,12-DEC-16
5461,TWITCHELL,,,,CA10197,-120.324,34.9862,,"SAN LUIS OBISPO, SANTA BARBARA",CUYAMA RIVER,SANTA MARIA,15,RECLAMATION,F,,N,RE,A,RK,CIO,1958,,1804,241,241,207,241,26350,398120,151050,398120,3648,1135,H,Y,,1,N,,U,50,,5833000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Salud O. Carbajal (D),D,CA24,,0,N,N,N,N,18-APR-17
5462,WEST SIDE DETENTION DIKE NO. 2,,,,CA10199,-116.2774904,33.63497128,,RIVERSIDE,WHITEWATER RIVER OS,NONE,0,RECLAMATION,F,,N,RE,A,RK,C,1968,,4650,37,37,22,37,0,630,0,630,0,0,L,NR,,6,N,,C,0,,0,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Raul Ruiz (D),D,CA36,,2,N,N,N,N,
5463,WEST SIDE DETENTION DIKE NO. 4,,,,CA10199,-116.2775965,33.63302988,,RIVERSIDE,WHITEWATER RIVER OS,NONE,0,RECLAMATION,F,,N,RE,A,RK,C,1968,,18900,48,48,33,48,0,4900,0,4900,0,0,L,NR,,6,N,,C,0,,0,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Raul Ruiz (D),D,CA36,S002,0,N,N,N,N,
5464,WEST SIDE DETENTION DIKE NO. 3,CAHUILLA,,,CA10199,-116.2727059,33.63348605,"S20, T6S, R7E",RIVERSIDE,WHITEWATER RIVER OS,,0,RECLAMATION,F,,N,RE,A,RK,IR,1970,,6279,22,22,15,22,0,1300,0,1300,0,0,L,NR,,6,N,,U,0,,0,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Raul Ruiz (D),D,CA36,S001,0,N,N,N,N,
5465,WESTSIDE DETEN DK 3,CAHUILLA,,,CA10200,-116.277,33.645,,RIVERSIDE,OFFSTREAM,,0,U.S. BUREAU OF RECLAMATION,F,,N,RE,X,U,RS,1970,,6279,22,0,22,22,0,0,1300,1300,0,0,U,N,,0,N,,U,0,,0,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Raul Ruiz (D),D,CA36,,0,N,N,N,N,
5466,COYOTE VALLEY DAM,LAKE MENDOCINO,,,CA10201,-123.1833,39.198799,"S34, T16N, R12W MDB",MENDOCINO,EAST FORK RUSSIAN RIVER,UKIAH,2,CESPN,F,CESPN,N,RE,EIK,SK,CSRH,1959,,3525,164,180,161,180,35800,155500,74500,155500,1740,105,H,Y,8/9/2017,5,N,,U,250,,0,0,0,0,CE,CE,CE,CE,CE,CE,CE,CE,CE,CA,30-SEP-18,,Jared Huffman (D),D,CA02,,0,N,N,N,N,15-SEP-17
5467,SALINAS DAM,SANTA MARGARITA LAKE,,,CA10202,-120.5,35.333328,,SAN LUIS OBISPO,SALINAS RIVER,SANTA MARGARITA,9,CESPL,F,CESPL,N,CNVA,,,SC,1941,,305,135,0,129,135,27000,43200,26000,43200,793,111,H,Y,12/11/2013,5,N,,U,100,VALVE,0,0,0,0,CE,CE,CE,CE,CE,CE,CE,CE,CE,CA,30-SEP-18,,Salud O. Carbajal (D),D,CA24,,0,N,N,N,N,04-AUG-16
5468,WHISKEYTOWN,,,,CA10204,-122.5395,40.5992,"S28, T32N, R6W",SHASTA,CLEAR CREEK,,0,RECLAMATION,F,,N,RE,,,HIS,1963,,2250,263,282,263,282,0,276117,241096,276117,3220,202,H,Y,9/12/2016,1,N,,U,0,,4535000,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,,DOI BR,CA,02-JUL-18,,Doug LaMalfa (R),R,CA01,,2,N,N,N,N,12-DEC-16
5469,WHISKEYTOWN DIKE 1,,,,CA10204,-122.5479,40.6003,"S28, T32N, R6W",SHASTA,CLEAR CREEK,REDDING,9,RECLAMATION,F,,N,RE,A,RK,H,1963,,750,100,100,69,100,0,276117,241096,276117,0,0,H,Y,9/12/2016,1,N,,N,0,,18975,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Doug LaMalfa (R),R,CA01,S001,0,N,N,N,N,
5470,WHISKEYTOWN DIKE 2,,,,CA10204,-122.546,40.5981,"S28, T32N, R6W",SHASTA,CLEAR CREEK,REDDING,9,RECLAMATION,F,,N,RE,A,RK,H,1963,,1000,40,40,22,40,0,276117,241096,276117,0,0,H,Y,9/12/2016,1,N,,N,0,,0,0,0,0,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CA,02-JUL-18,,Doug LaMalfa (R),R,CA01,S002,0,N,N,N,N,
5471,EMIGRANT LAKE,,,,CA10207,-119.683,38.175,,TUOLUMNE,N FK CHERRY CREEK,,0,U.S. FOREST SERVICE,F,,N,PG,X,U,,1931,,37,7,0,7,7,0,0,1491,1491,213,0,U,N,,0,N,,U,0,,21,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Tom McClintock (R),R,CA04,,0,N,N,N,N,
5472,TELEPHONE FLAT,,,,CA10210,-120.6875,41.77777778,,MODOC,,,0,USDA FS,F,,N,RE,,,P,1931,,425,7,0,6,7,0,0,1200,1200,0,10.3,L,NR,8/31/2010,10,N,,C,50,S,4628,0,0,0,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,,USDA FS,CA,18-JUL-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,
5473,Y MEADOWS,,,,CA10212,-119.83,38.192,,TUOLUMNE,ROCK CREEK,,0,U.S. FOREST SERVICE,F,,N,PG,X,U,,1933,,75,64,0,62,64,0,0,180,180,11,0,U,N,,0,N,,U,0,,360,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Tom McClintock (R),R,CA04,,0,N,N,N,N,
5474,WALKER MINE TAILS,,,,CA10213,-120.68,39.955,,PLUMAS,DOLLY CREEK,,0,U.S. FOREST SERVICE,F,,N,RE,X,U,,,,3920,30,0,0,30,0,0,1200,1200,0,0,U,N,,0,N,,U,0,,0,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,
5475,FALLEN LEAF LAKE DAM,,,,CA10216,-120.0619861,38.90111667,"S1,12N,R17E",EL DORADO,TAYLOR CREEK,,0,USDA FS,F,,N,CBCN,,,CFR,1934,1994O,265,12,0,0,12,0,6800,1408,6800,0,0,S,NR,8/5/2015,5,N,,C,12,L,635,0,0,0,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,,USDA FS,CA,18-JUL-18,,Tom McClintock (R),R,CA04,,0,N,N,N,N,
5476,KANGAROO LAKE,,,,CA10217,-122.63431,41.33491,,SISKIYOU,RAIL CREEK,CALLAHAN,10,USDA FS,F,,N,ER,IEZ,RSZ,IR,1876,,69,12,0,12,12,15,168,168,168,0,0,L,NR,5/6/2014,10,N,,C,8,S,500,0,0,0,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,,USDA FS,CA,18-JUL-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,
5477,PENDOLA DEBRIS BASIN,,,,CA10218,-119.575,34.513,,SANTA BARBARA,AGUA CALIENTE,,0,U.S. FOREST SERVICE,F,,N,PG,X,U,,1966,,230,14,0,14,14,0,0,59,59,0,0,U,N,,0,N,,U,0,,0,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Salud O. Carbajal (D),D,CA24,,0,N,N,N,N,
5478,SNOW LAKE,,,,CA10219,-119.65,38.173,,TUOLUMNE,TR E FK CHERRY CREEK,,0,U.S. FOREST SERVICE,F,,N,PG,X,U,,1935,,50,10,0,10,10,0,0,240,240,50,0,U,N,,0,N,,U,0,,55,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Tom McClintock (R),R,CA04,,0,N,N,N,N,
5479,MIDDLE EMIGRANT,,,,CA10220,-119.667,38.18,,TUOLUMNE,NFK CHERRY CREEK,,0,U.S. FOREST SERVICE,F,,N,PG,X,U,,1952,,45,7,0,7,7,0,0,130,130,1980,0,U,N,,0,N,,U,0,,5300000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Tom McClintock (R),R,CA04,,0,N,N,N,N,
5480,UPPER BUCK LAKE,,,,CA10221,-119.717,38.167,,TUOLUMNE,BUCK MEADOW CREEK,,0,U.S. FOREST SERVICE,F,,N,PG,X,U,,1931,,41,8,0,0,8,0,0,360,360,13,0,U,N,,0,N,,U,0,,24,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Tom McClintock (R),R,CA04,,0,N,N,N,N,
5481,LONG LAKE,,,,CA10222,-119.733,38.167,,TUOLUMNE,W FK CHERRY CREEK,,0,U.S. FOREST SERVICE,F,,N,PG,X,U,,1931,,28,8,0,8,8,0,0,520,520,63,0,U,N,,0,N,,U,0,,25,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Tom McClintock (R),R,CA04,,0,N,N,N,N,
5482,HERRING CREEK RESERVOIR,,,,CA10224,-119.927359,38.251497,"S30,5N,R17E",TUOLUMNE,HERRING CREEK,OAKDALE,50,USDA FS,F,,N,CBCN,CK,RK,RF,1939,,68,16,0,0,16,0,0,120,120,0,0,S,NR,10/22/2015,5,N,,U,0,,403,0,0,0,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,,USDA FS,CA,18-JUL-18,,Tom McClintock (R),R,CA04,,0,N,N,N,N,
5483,BEAR LAKE,,,,CA10225,-119.85,38.17,,TUOLUMNE,LILY CREEK,,0,U.S. FOREST SERVICE,F,,N,PG,X,U,,1933,,40,10,0,9,10,0,0,250,250,28,0,U,N,,0,N,,U,0,,60,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Tom McClintock (R),R,CA04,,0,N,N,N,N,
5484,LEIGHTON LAKE,,,,CA10226,-119.767,38.15,,TUOLUMNE,YELLOW HAMMER CREEK,,0,U.S. FOREST SERVICE,F,,N,PG,X,U,,1925,,18,8,0,7,8,0,0,420,420,55,0,U,N,,0,N,,U,0,,21,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Tom McClintock (R),R,CA04,,0,N,N,N,N,
5485,SWAINS HOLE,,,,CA10227,-121.278,40.68,,LASSEN,BUTTE CREEK,,0,U.S. FOREST SERVICE,F,,N,RE,X,U,,1935,,740,15,0,15,15,0,0,86,86,0,0,U,N,,0,N,,U,0,,0,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,
5486,LOWER SALMON LAKE,,,,CA10228,-120.636,39.651,,SIERRA,TR SALMON CREEK,,0,U.S. FOREST SERVICE,F,,N,RE,X,U,,1885,,360,16,0,16,16,0,0,270,270,0,0,U,N,,0,N,,U,0,,0,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,
5487,UPPER SALMON,,,,CA10229,-120.6486111,39.65555556,,SIERRA,,,0,USDA FS,F,,N,ER,X,RS,O,1899,,70,13,0,0,13,0,0,0,0,0,0,S,NR,6/30/2017,5,N,,U,8,,0,0,0,0,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,,USDA FS,CA,18-JUL-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,
5488,SNAG LAKE,,,,CA10230,-120.6263889,39.67083334,,SIERRA,,,0,USDA FS,F,,N,ER,X,RS,O,1899,,80,8,0,0,8,0,0,0,0,0,0,S,NR,7/25/2012,5,N,,U,6,,0,0,0,0,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,,USDA FS,CA,18-JUL-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,
5489,PACKER LAKE,,,,CA10231,-120.65473,39.624068,,SIERRA,,,0,USDA FS,F,,N,ER,X,RS,O,1899,,90,11,0,0,11,0,0,0,0,0,0,S,NR,7/25/2012,5,N,,U,20,,0,0,0,0,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,,USDA FS,CA,18-JUL-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,
5490,WEAVER LAKE DAM,,,,CA10232,-120.6611111,39.46805556,,NEVADA,Y,NEVADA CITY,20,USDA FS,F,,N,ER,,,CO,1967,,106,27,0,18,27,500,1390,1390,1390,93,1,L,NR,7/29/2016,10,N,,U,0,,8000,0,0,0,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,,USDA FS,CA,18-JUL-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,
5491,BLUE LAKE,,,,CA10233,-120.2833333,41.15,,MODOC,,,0,USDA FS,F,,N,RE,,,FP,1960,,70,8,0,7,8,211,0,600,600,0,0,L,NR,8/1/2011,10,N,,C,20,V,400,0,0,0,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,,USDA FS,CA,18-JUL-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,
5492,DEADHORSE FLAT RESERVOIR,,,,CA10234,-120.95,41.675,,MODOC,,,0,USDA FS,F,,N,RE,,,P,1920,,775,7,0,0,7,0,0,1100,1100,0,166,L,NR,8/31/2010,10,N,,C,30,V,4826,0,0,0,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,,USDA FS,CA,18-JUL-18,,Doug LaMalfa (R),R,CA01,,0,N,N,N,N,
